index,Index,Label,unit,start,last,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MPU0021073       ,MPU0021073       ,"Capital productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,4.8,0.1,3.7,0.3,-1.6,0.2,1.9,-1.3,1.2,4.4,1.1,-1.5,-0.6,5.2,-2.6,-0.6,3.1,-2.2,2.6,7.0,-0.1,-3.1,1.1,5.3,11.7,5.6,12.2,-6.7,-13.8,10.1,16.8,7.6,-17.8,
MPU0021082       ,MPU0021082       ,"Capital intensity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,132.918,132.44,129.775,125.078,127.139,138.669,142.62,142.059,148.231,144.969,140.069,144.372,158.988,157.794,151.811,163.358,163.804,150.26,136.357,122.214,113.846,112.918,128.295,120.6,104.681,100.0,102.876,98.61,113.11,139.282,136.596,125.072,122.948,151.185,
MPU0021083       ,MPU0021083       ,"Capital intensity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-0.4,-2.0,-3.6,1.6,9.1,2.8,-0.4,4.3,-2.2,-3.4,3.1,10.1,-0.8,-3.8,7.6,0.3,-8.3,-9.3,-10.4,-6.8,-0.8,13.6,-6.0,-13.2,-4.5,2.9,-4.1,14.7,23.1,-1.9,-8.4,-1.7,23.0,
MPU0021152       ,MPU0021152       ,"Contribution of capital intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,123.484,123.325,122.393,120.666,121.406,125.03,126.19,126.017,128.0,126.896,125.166,126.573,130.95,130.579,128.503,132.795,132.967,127.384,120.858,113.039,107.942,107.361,116.894,112.261,102.723,100.0,101.555,99.343,105.827,115.788,114.718,110.015,109.226,117.547,
MPU0021153       ,MPU0021153       ,"Contribution of capital intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,-0.8,-1.4,0.6,3.0,0.9,-0.1,1.6,-0.9,-1.4,1.1,3.5,-0.3,-1.6,3.3,0.1,-4.2,-5.1,-6.5,-4.5,-0.5,8.9,-4.0,-8.5,-2.7,1.6,-2.2,6.5,9.4,-0.9,-4.1,-0.7,7.6,
MPU0021162       ,MPU0021162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.255,99.232,99.21,99.172,99.183,99.255,99.311,99.399,99.592,99.728,99.817,99.971,100.153,100.171,100.139,100.194,100.166,100.089,100.023,99.97,99.958,99.991,100.099,100.076,100.008,100.0,100.016,99.986,100.017,100.063,100.03,99.997,99.992,100.042,
MPU0021163       ,MPU0021163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
MPU0021172       ,MPU0021172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,125.97,125.832,124.895,123.151,123.833,127.345,128.336,127.899,129.449,127.967,125.918,126.906,130.709,130.101,128.047,132.131,132.395,127.074,120.766,113.102,108.031,107.379,116.608,112.064,102.721,100.0,101.476,99.3,105.638,115.373,114.343,109.681,108.8,116.717,
MPU0021173       ,MPU0021173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-0.1,-0.7,-1.4,0.6,2.8,0.8,-0.3,1.2,-1.1,-1.6,0.8,3.0,-0.5,-1.6,3.2,0.2,-4.0,-5.0,-6.3,-4.5,-0.6,8.6,-3.9,-8.3,-2.6,1.5,-2.1,6.4,9.2,-0.9,-4.1,-0.8,7.3,
MPU0021182       ,MPU0021182       ,"Contribution of labor composition to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,100.043,100.195,100.441,99.948,99.859,100.602,100.928,101.162,100.639,99.898,99.613,99.873,100.099,99.679,99.376,99.642,99.429,99.336,98.877,98.745,98.653,98.957,99.665,99.292,99.453,100.0,100.052,100.145,101.092,102.116,100.565,100.328,100.842,101.763,
MPU0021183       ,MPU0021183       ,"Contribution of labor composition to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,0.2,0.2,-0.5,-0.1,0.7,0.3,0.2,-0.5,-0.7,-0.3,0.3,0.2,-0.4,-0.3,0.3,-0.2,-0.1,-0.5,-0.1,-0.1,0.3,0.7,-0.4,0.2,0.6,0.1,0.1,0.9,1.0,-1.5,-0.2,0.5,0.9,
MPU0021192       ,MPU0021192       ,"Contribution of research and development (R&D) intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.554,99.56,99.567,99.574,99.587,99.605,99.619,99.627,99.639,99.659,99.704,99.758,99.926,100.115,100.181,100.284,100.313,100.259,100.182,100.106,100.063,100.055,100.122,100.093,100.023,100.0,100.012,100.002,100.067,100.177,100.216,100.231,100.293,100.489,
MPU0021193       ,MPU0021193       ,"Contribution of research and development (R&D) intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.1,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,
MPU0021202       ,MPU0021202       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,99.302,99.27,99.262,99.269,99.295,99.343,99.418,99.517,99.665,99.787,99.891,100.014,100.111,100.09,100.044,100.031,99.957,99.901,99.873,99.869,99.895,99.938,100.023,100.004,99.969,100.0,100.052,100.056,100.097,100.122,100.084,100.078,100.107,100.177,
MPU0021203       ,MPU0021203       ,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
MPU0021512       ,MPU0021512       ,"Real sectoral output for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,72.843,75.391,74.558,76.616,75.803,73.928,73.056,74.455,73.702,74.7,78.013,78.823,77.141,75.833,79.126,75.764,73.797,75.342,73.081,75.072,81.705,83.581,80.649,81.061,86.989,100.0,108.557,124.893,118.202,100.76,109.183,127.054,137.377,112.673,
MPU0021513       ,MPU0021513       ,"Real sectoral output for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,3.5,-1.1,2.8,-1.1,-2.5,-1.2,1.9,-1.0,1.4,4.4,1.0,-2.1,-1.7,4.3,-4.2,-2.6,2.1,-3.0,2.7,8.8,2.3,-3.5,0.5,7.3,15.0,8.6,15.0,-5.4,-14.8,8.4,16.4,8.1,-18.0,
MPU0021552       ,MPU0021552       ,"Energy input for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.231,89.244,92.624,98.496,95.491,93.815,83.469,75.786,69.384,68.071,69.39,54.497,56.427,81.668,79.659,57.127,66.596,69.307,77.062,62.413,61.482,74.67,44.727,66.626,84.046,100.0,118.653,128.741,93.572,64.951,70.582,113.275,116.795,94.267,
MPU0021553       ,MPU0021553       ,"Energy input for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-7.3,3.8,6.3,-3.1,-1.8,-11.0,-9.2,-8.4,-1.9,1.9,-21.5,3.5,44.7,-2.5,-28.3,16.6,4.1,11.2,-19.0,-1.5,21.5,-40.1,49.0,26.1,19.0,18.7,8.5,-27.3,-30.6,8.7,60.5,3.1,-19.3,
MPU0021562       ,MPU0021562       ,"Materials input for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,57.614,51.677,51.519,57.663,55.685,54.678,56.615,56.861,52.58,60.827,65.343,56.041,58.07,80.068,74.187,54.908,82.466,90.33,91.041,73.972,61.738,79.557,41.719,72.584,85.781,100.0,107.859,126.314,87.894,68.55,87.413,122.987,117.329,103.784,
MPU0021563       ,MPU0021563       ,"Materials input for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-10.3,-0.3,11.9,-3.4,-1.8,3.5,0.4,-7.5,15.7,7.4,-14.2,3.6,37.9,-7.3,-26.0,50.2,9.5,0.8,-18.7,-16.5,28.9,-47.6,74.0,18.2,16.6,7.9,17.1,-30.4,-22.0,27.5,40.7,-4.6,-11.5,
MPU0021572       ,MPU0021572       ,"Services Input for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,72.092,67.361,69.799,76.258,74.29,74.714,69.745,59.19,54.334,66.047,67.644,70.684,67.732,81.593,80.489,65.281,67.93,69.3,75.287,63.234,63.884,73.778,40.96,58.461,73.489,100.0,120.815,147.227,113.195,76.989,89.348,127.455,142.27,98.105,
MPU0021573       ,MPU0021573       ,"Services Input for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-6.6,3.6,9.3,-2.6,0.6,-6.7,-15.1,-8.2,21.6,2.4,4.5,-4.2,20.5,-1.4,-18.9,4.1,2.0,8.6,-16.0,1.0,15.5,-44.5,42.7,25.7,36.1,20.8,21.9,-23.1,-32.0,16.1,42.7,11.6,-31.0,
MPU0021611       ,MPU0021611       ,"Sectoral output, billions of current dollars for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,109.877,107.733,115.016,128.45,117.469,114.171,113.29,110.801,109.382,128.764,134.391,115.713,124.687,170.487,179.248,154.951,194.256,230.031,290.137,316.003,357.602,447.85,296.754,350.572,415.146,449.669,512.467,583.337,380.114,300.142,374.69,490.028,493.291,332.012,
MPU0021621       ,MPU0021621       ,"Capital costs, billions of current dollars for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,37.956,39.61,43.528,50.444,41.783,36.763,37.976,39.884,40.937,52.095,52.947,39.904,44.923,67.025,78.145,71.343,94.874,116.306,167.641,203.432,235.037,295.453,199.653,222.58,257.208,249.434,273.54,295.343,157.923,134.742,189.001,218.337,194.684,104.761,
MPU0021631       ,MPU0021631       ,"Labor costs, billions of current dollars for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,30.837,30.392,30.593,32.62,32.408,31.825,31.861,31.466,31.162,32.887,35.773,36.485,34.498,36.527,39.048,35.807,37.312,41.961,47.451,57.821,64.912,74.811,65.633,70.821,82.786,92.447,94.581,103.141,92.553,74.474,76.577,85.35,86.656,70.087,
MPU0021641       ,MPU0021641       ,"Energy costs, billions of current dollars for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,5.287,4.665,5.248,5.879,5.423,5.537,4.904,4.39,4.049,4.138,4.181,2.918,3.368,5.92,5.675,3.864,5.247,6.139,7.475,5.586,6.23,9.265,3.424,6.46,9.646,12.782,17.102,19.556,10.655,6.597,7.835,16.533,17.147,11.864,
MPU0021651       ,MPU0021651       ,"Materials costs, billions of current dollars for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,13.274,12.249,12.804,14.065,13.187,13.448,13.532,13.843,13.446,15.155,15.995,13.04,14.757,22.395,19.764,14.276,23.232,27.949,27.763,19.779,18.66,28.369,10.497,21.963,27.679,34.625,43.315,56.323,37.555,29.077,37.04,60.92,62.0,55.382,
MPU0021661       ,MPU0021661       ,"Services costs, billions of current dollars for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,22.523,20.816,22.843,25.443,24.668,26.596,25.017,21.218,19.789,24.49,25.495,23.366,27.141,38.619,36.616,29.661,33.59,37.676,39.808,29.386,32.763,39.952,17.546,28.747,37.828,60.381,83.929,108.975,81.428,55.252,64.236,108.889,132.803,89.918,
MPU0021671       ,MPU0021671       ,"Capital share for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,0.345,0.368,0.378,0.393,0.356,0.322,0.335,0.36,0.374,0.405,0.394,0.345,0.36,0.393,0.436,0.46,0.488,0.506,0.578,0.644,0.657,0.66,0.673,0.635,0.62,0.555,0.534,0.506,0.415,0.449,0.504,0.446,0.395,0.316,
MPU0021681       ,MPU0021681       ,"Labor share for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,0.281,0.282,0.266,0.254,0.276,0.279,0.281,0.284,0.285,0.255,0.266,0.315,0.277,0.214,0.218,0.231,0.192,0.182,0.164,0.183,0.182,0.167,0.221,0.202,0.199,0.206,0.185,0.177,0.243,0.248,0.204,0.174,0.176,0.211,
MPU0021691       ,MPU0021691       ,"Energy share for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,0.048,0.043,0.046,0.046,0.046,0.049,0.043,0.04,0.037,0.032,0.031,0.025,0.027,0.035,0.032,0.025,0.027,0.027,0.026,0.018,0.017,0.021,0.012,0.018,0.023,0.028,0.033,0.034,0.028,0.022,0.021,0.034,0.035,0.036,
MPU0021701       ,MPU0021701       ,"Materials share for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,0.121,0.114,0.111,0.109,0.112,0.118,0.119,0.125,0.123,0.118,0.119,0.113,0.118,0.131,0.11,0.092,0.12,0.121,0.096,0.063,0.052,0.063,0.035,0.063,0.067,0.077,0.085,0.097,0.099,0.097,0.099,0.124,0.126,0.167,
MPU0021711       ,MPU0021711       ,"Services share for Mining (NAICS 21), Levels",1,1987-A01,2020-A01,0.205,0.193,0.199,0.198,0.21,0.233,0.221,0.192,0.181,0.19,0.19,0.202,0.218,0.227,0.204,0.191,0.173,0.164,0.137,0.093,0.092,0.089,0.059,0.082,0.091,0.134,0.164,0.187,0.214,0.184,0.171,0.222,0.269,0.271,
MPU0021742       ,MPU0021742       ,"Contribution of energy intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,100.613,100.308,100.437,100.593,100.588,100.961,100.614,100.193,100.005,99.859,99.808,99.217,99.574,100.728,100.544,99.858,100.318,100.219,100.263,99.566,99.386,99.695,99.084,99.594,99.743,100.0,100.533,100.582,99.978,99.614,99.784,100.85,100.88,100.86,
MPU0021743       ,MPU0021743       ,"Contribution of energy intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-0.3,0.1,0.2,0.0,0.4,-0.3,-0.4,-0.2,-0.1,-0.1,-0.6,0.4,1.2,-0.2,-0.7,0.5,-0.1,0.0,-0.7,-0.2,0.3,-0.6,0.5,0.1,0.3,0.5,0.0,-0.6,-0.4,0.2,1.1,0.0,0.0,
MPU0021762       ,MPU0021762       ,"Contribution of materials intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,94.932,93.828,93.707,94.593,94.541,95.389,96.259,96.258,95.794,97.214,97.635,96.254,97.805,101.852,100.549,98.433,103.018,103.198,102.292,99.747,98.222,99.489,96.996,99.389,99.434,100.0,100.621,101.453,99.108,98.825,101.168,104.116,103.222,104.528,
MPU0021763       ,MPU0021763       ,"Contribution of materials intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-1.2,-0.1,0.9,-0.1,0.9,0.9,0.0,-0.5,1.5,0.4,-1.4,1.6,4.1,-1.3,-2.1,4.7,0.2,-0.9,-2.5,-1.5,1.3,-2.5,2.5,0.0,0.6,0.6,0.8,-2.3,-0.3,2.4,2.9,-0.9,1.3,
MPU0021772       ,MPU0021772       ,"Contribution of services intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,96.431,95.307,95.816,96.982,97.058,99.266,98.658,95.29,94.471,97.532,97.324,98.755,100.01,104.313,103.331,100.932,102.101,101.132,101.037,97.775,97.078,98.069,94.8,96.823,97.4,100.0,102.874,105.258,102.351,99.021,101.611,107.182,109.527,104.809,
MPU0021773       ,MPU0021773       ,"Contribution of services intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-1.2,0.5,1.2,0.1,2.3,-0.6,-3.4,-0.9,3.2,-0.2,1.5,1.3,4.3,-0.9,-2.3,1.2,-0.9,-0.1,-3.2,-0.7,1.0,-3.3,2.1,0.6,2.7,2.9,2.3,-2.8,-3.3,2.6,5.5,2.2,-4.3,
MPU0021782       ,MPU0021782       ,"Contribution of intermediate inputs intensity to labor productivity for Mining (NAICS 21), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,92.127,89.721,90.199,92.303,92.322,95.621,95.572,91.928,90.528,94.707,94.867,94.338,97.427,107.046,104.492,99.239,105.54,104.617,103.65,97.129,94.793,97.294,91.135,95.853,96.612,100.0,104.063,107.406,101.41,97.478,102.575,112.537,114.036,110.466,
MPU0021783       ,MPU0021783       ,"Contribution of intermediate inputs intensity to labor productivity for Mining (NAICS 21), % Change Year Ago",3,1988-A01,2020-A01,,-2.6,0.5,2.3,0.0,3.6,-0.1,-3.8,-1.5,4.6,0.2,-0.6,3.3,9.9,-2.4,-5.0,6.3,-0.9,-0.9,-6.3,-2.4,2.6,-6.3,5.2,0.8,3.5,4.1,3.2,-5.6,-3.9,5.2,9.7,1.3,-3.1,
MPU0022012       ,MPU0022012       ,"Total factor productivity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,81.963,79.442,84.314,88.077,86.282,85.977,86.583,90.884,97.41,99.389,97.735,90.185,87.593,83.563,72.412,86.26,88.813,95.622,91.394,96.09,94.758,92.073,92.917,96.534,101.247,100.0,97.127,93.33,91.623,93.79,94.257,95.342,96.218,98.313,
MPU0022013       ,MPU0022013       ,"Total factor productivity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,-3.1,6.1,4.5,-2.0,-0.4,0.7,5.0,7.2,2.0,-1.7,-7.7,-2.9,-4.6,-13.3,19.1,3.0,7.7,-4.4,5.1,-1.4,-2.8,0.9,3.9,4.9,-1.2,-2.9,-3.9,-1.8,2.4,0.5,1.2,0.9,2.2,
MPU0022032       ,MPU0022032       ,"Combined inputs for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,83.456,90.585,87.995,84.669,88.539,89.386,96.749,97.978,98.115,103.023,110.081,118.77,121.262,128.927,144.851,116.208,110.628,103.767,112.987,107.717,112.188,115.238,110.854,109.424,101.857,100.0,104.034,110.347,112.956,110.626,108.992,113.594,111.332,105.894,
MPU0022033       ,MPU0022033       ,"Combined inputs for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,8.5,-2.9,-3.8,4.6,1.0,8.2,1.3,0.1,5.0,6.9,7.9,2.1,6.3,12.4,-19.8,-4.8,-6.2,8.9,-4.7,4.2,2.7,-3.8,-1.3,-6.9,-1.8,4.0,6.1,2.4,-2.1,-1.5,4.2,-2.0,-4.9,
MPU0022042       ,MPU0022042       ,"Capital input for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,68.162,69.979,70.952,72.759,73.78,75.3,76.252,77.332,77.963,78.71,78.963,78.889,79.551,80.807,82.403,83.515,84.152,84.905,85.791,87.312,89.723,92.25,94.898,96.562,97.988,100.0,101.959,104.038,106.543,109.25,111.672,114.219,117.198,120.023,
MPU0022043       ,MPU0022043       ,"Capital input for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,2.7,1.4,2.5,1.4,2.1,1.3,1.4,0.8,1.0,0.3,-0.1,0.8,1.6,2.0,1.3,0.8,0.9,1.0,1.8,2.8,2.8,2.9,1.8,1.5,2.1,2.0,2.0,2.4,2.5,2.2,2.3,2.6,2.4,
MPU0022052       ,MPU0022052       ,"Labor input for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,118.059,117.685,121.981,124.245,123.659,123.299,123.819,121.237,117.933,113.946,110.485,109.935,110.115,109.081,106.844,104.834,101.912,99.74,97.65,97.502,101.07,103.201,102.772,101.508,102.143,100.0,102.141,103.949,105.925,107.193,107.461,106.974,105.043,104.952,
MPU0022053       ,MPU0022053       ,"Labor input for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,-0.3,3.7,1.9,-0.5,-0.3,0.4,-2.1,-2.7,-3.4,-3.0,-0.5,0.2,-0.9,-2.1,-1.9,-2.8,-2.1,-2.1,-0.2,3.7,2.1,-0.4,-1.2,0.6,-2.1,2.1,1.8,1.9,1.2,0.3,-0.5,-1.8,-0.1,
MPU0022062       ,MPU0022062       ,"Labor productivity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,52.389,55.522,55.538,54.949,56.648,57.603,63.294,69.381,76.915,85.701,93.334,94.153,93.839,96.956,96.184,93.898,94.85,98.157,104.424,104.818,103.681,101.321,98.759,103.104,100.579,100.0,99.248,99.842,99.058,98.881,98.299,103.902,104.556,102.403,
MPU0022063       ,MPU0022063       ,"Labor productivity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,6.0,0.0,-1.1,3.1,1.7,9.9,9.6,10.9,11.4,8.9,0.9,-0.3,3.3,-0.8,-2.4,1.0,3.5,6.4,0.4,-1.1,-2.3,-2.5,4.4,-2.4,-0.6,-0.8,0.6,-0.8,-0.2,-0.6,5.7,0.6,-2.1,
MPU0022072       ,MPU0022072       ,"Capital productivity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,100.353,102.833,104.566,102.494,103.542,102.061,109.857,115.149,122.59,130.089,136.251,135.776,133.521,133.325,127.288,120.027,116.756,116.865,120.366,118.547,118.484,115.018,108.539,109.392,105.244,100.0,99.104,98.99,97.138,94.972,91.996,94.82,91.402,86.74,
MPU0022073       ,MPU0022073       ,"Capital productivity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,2.5,1.7,-2.0,1.0,-1.4,7.6,4.8,6.5,6.1,4.7,-0.3,-1.7,-0.1,-4.5,-5.7,-2.7,0.1,3.0,-1.5,-0.1,-2.9,-5.6,0.8,-3.8,-5.0,-0.9,-0.1,-1.9,-2.2,-3.1,3.1,-3.6,-5.1,
MPU0022082       ,MPU0022082       ,"Capital intensity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,52.205,53.993,53.113,53.612,54.71,56.44,57.615,60.253,62.742,65.879,68.502,69.345,70.281,72.721,75.564,78.23,81.238,83.992,86.755,88.419,87.507,88.091,90.99,94.252,95.567,100.0,100.146,100.861,101.977,104.116,106.851,109.578,114.391,118.058,
MPU0022083       ,MPU0022083       ,"Capital intensity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,3.4,-1.6,0.9,2.0,3.2,2.1,4.6,4.1,5.0,4.0,1.2,1.3,3.5,3.9,3.5,3.8,3.4,3.3,1.9,-1.0,0.7,3.3,3.6,1.4,4.6,0.1,0.7,1.1,2.1,2.6,2.6,4.4,3.2,
MPU0022152       ,MPU0022152       ,"Contribution of capital intensity to labor productivity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,80.944,81.981,81.47,81.774,82.45,83.51,84.193,85.623,86.925,88.411,89.472,89.78,90.137,91.051,92.005,92.878,93.847,94.729,95.539,95.997,95.737,95.899,96.768,97.882,98.359,100.0,100.053,100.305,100.699,101.47,102.459,103.421,105.12,106.475,
MPU0022153       ,MPU0022153       ,"Contribution of capital intensity to labor productivity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,1.3,-0.6,0.4,0.8,1.3,0.8,1.7,1.5,1.7,1.2,0.3,0.4,1.0,1.0,0.9,1.0,0.9,0.9,0.5,-0.3,0.2,0.9,1.2,0.5,1.7,0.1,0.3,0.4,0.8,1.0,0.9,1.6,1.3,
MPU0022162       ,MPU0022162       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,97.326,97.562,97.662,97.771,97.893,98.033,98.216,98.399,98.538,98.693,98.806,98.868,98.935,99.044,99.133,99.18,99.227,99.279,99.349,99.424,99.487,99.594,99.733,99.859,99.92,100.0,100.005,100.006,100.017,100.049,100.091,100.137,100.216,100.3,
MPU0022163       ,MPU0022163       ,"Contribution of information processing equipment (IPE) intensity to labor productivity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,
MPU0022172       ,MPU0022172       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Utilities (NAICS 22), Indexes = 100.000",Index base: 2012 = 100,1987-A01,2020-A01,84.904,85.73,85.039,85.164,85.651,86.508,86.897,88.045,89.125,90.368,91.205,91.37,91.616,92.348,93.136,93.941,94.911,95.823,96.625,97.046,96.749,96.763,97.374,98.235,98.572,100.0,99.962,100.145,100.453,101.089,101.902,102.666,104.084,105.145,
MPU0022173       ,MPU0022173       ,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Utilities (NAICS 22), % Change Year Ago",3,1988-A01,2020-A01,,1.0,-0.8,0.1,0.6,1.0,0.4,1.3,1.2,1.4,0.9,0.2,0.3,0.8,0.9,0.9,1.0,1.0,0.8,0.4,-0.3,0.0,0.6,0.9,0.3,1.4,0.0,0.2,0.3,0.6,0.8,0.7,1.4,1.0,
