series_id        ,sector_code,measure_code,duration_code,base_year,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
MPU0023763       ,23,76,3,-,"Contribution of materials intensity to labor productivity for Construction (NAICS 23), % Change Year Ago",,1988,A01,2020,A01
MPU0023772       ,23,77,2,2012,"Contribution of services intensity to labor productivity for Construction (NAICS 23), Indexes = 100.000",,1987,A01,2020,A01
MPU0023773       ,23,77,3,-,"Contribution of services intensity to labor productivity for Construction (NAICS 23), % Change Year Ago",,1988,A01,2020,A01
MPU0023782       ,23,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Construction (NAICS 23), Indexes = 100.000",,1987,A01,2020,A01
MPU0023783       ,23,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Construction (NAICS 23), % Change Year Ago",,1988,A01,2020,A01
MPU0042012       ,42,1,2,2012,"Total factor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU0042013       ,42,1,3,-,"Total factor productivity for Wholesale trade (NAICS 42), % Change Year Ago",4.0,1988,A01,2020,A01
MPU0042032       ,42,3,2,2012,"Combined inputs for Wholesale trade (NAICS 42), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU0042033       ,42,3,3,-,"Combined inputs for Wholesale trade (NAICS 42), % Change Year Ago",6.0,1988,A01,2020,A01
MPU0042042       ,42,4,2,2012,"Capital input for Wholesale trade (NAICS 42), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU0042043       ,42,4,3,-,"Capital input for Wholesale trade (NAICS 42), % Change Year Ago",0.0,1988,A01,2020,A01
MPU0042052       ,42,5,2,2012,"Labor input for Wholesale trade (NAICS 42), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU0042053       ,42,5,3,-,"Labor input for Wholesale trade (NAICS 42), % Change Year Ago",3.0,1988,A01,2020,A01
MPU0042062       ,42,6,2,2012,"Labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU0042063       ,42,6,3,-,"Labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",8.0,1988,A01,2020,A01
MPU0042072       ,42,7,2,2012,"Capital productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042073       ,42,7,3,-,"Capital productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042082       ,42,8,2,2012,"Capital intensity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042083       ,42,8,3,-,"Capital intensity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042152       ,42,15,2,2012,"Contribution of capital intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042153       ,42,15,3,-,"Contribution of capital intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042162       ,42,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042163       ,42,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042172       ,42,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042173       ,42,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042182       ,42,18,2,2012,"Contribution of labor composition to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042183       ,42,18,3,-,"Contribution of labor composition to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042192       ,42,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042193       ,42,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042202       ,42,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042203       ,42,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042512       ,42,51,2,2012,"Real sectoral output for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042513       ,42,51,3,-,"Real sectoral output for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042552       ,42,55,2,2012,"Energy input for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042553       ,42,55,3,-,"Energy input for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042562       ,42,56,2,2012,"Materials input for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042563       ,42,56,3,-,"Materials input for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042572       ,42,57,2,2012,"Services Input for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042573       ,42,57,3,-,"Services Input for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042611       ,42,61,1,-,"Sectoral output, billions of current dollars for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042621       ,42,62,1,-,"Capital costs, billions of current dollars for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042631       ,42,63,1,-,"Labor costs, billions of current dollars for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042641       ,42,64,1,-,"Energy costs, billions of current dollars for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042651       ,42,65,1,-,"Materials costs, billions of current dollars for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042661       ,42,66,1,-,"Services costs, billions of current dollars for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042671       ,42,67,1,-,"Capital share for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042681       ,42,68,1,-,"Labor share for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042691       ,42,69,1,-,"Energy share for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042701       ,42,70,1,-,"Materials share for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042711       ,42,71,1,-,"Services share for Wholesale trade (NAICS 42), Levels",,1987,A01,2020,A01
MPU0042742       ,42,74,2,2012,"Contribution of energy intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042743       ,42,74,3,-,"Contribution of energy intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042762       ,42,76,2,2012,"Contribution of materials intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042763       ,42,76,3,-,"Contribution of materials intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042772       ,42,77,2,2012,"Contribution of services intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042773       ,42,77,3,-,"Contribution of services intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0042782       ,42,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000",,1987,A01,2020,A01
MPU0042783       ,42,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago",,1988,A01,2020,A01
MPU0044012       ,44,1,2,2012,"Total factor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU0044013       ,44,1,3,-,"Total factor productivity for Retail trade (NAICS 44,45), % Change Year Ago",4.0,1988,A01,2020,A01
MPU0044032       ,44,3,2,2012,"Combined inputs for Retail trade (NAICS 44,45), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU0044033       ,44,3,3,-,"Combined inputs for Retail trade (NAICS 44,45), % Change Year Ago",6.0,1988,A01,2020,A01
MPU0044042       ,44,4,2,2012,"Capital input for Retail trade (NAICS 44,45), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU0044043       ,44,4,3,-,"Capital input for Retail trade (NAICS 44,45), % Change Year Ago",0.0,1988,A01,2020,A01
MPU0044052       ,44,5,2,2012,"Labor input for Retail trade (NAICS 44,45), Indexes = 100.000",3.0,1987,A01,2020,A01
MPU0044053       ,44,5,3,-,"Labor input for Retail trade (NAICS 44,45), % Change Year Ago",3.0,1988,A01,2020,A01
MPU0044062       ,44,6,2,2012,"Labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",8.0,1987,A01,2020,A01
MPU0044063       ,44,6,3,-,"Labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",8.0,1988,A01,2020,A01
MPU0044072       ,44,7,2,2012,"Capital productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044073       ,44,7,3,-,"Capital productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044082       ,44,8,2,2012,"Capital intensity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044083       ,44,8,3,-,"Capital intensity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044152       ,44,15,2,2012,"Contribution of capital intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044153       ,44,15,3,-,"Contribution of capital intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044162       ,44,16,2,2012,"Contribution of information processing equipment (IPE) intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044163       ,44,16,3,-,"Contribution of information processing equipment (IPE) intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044172       ,44,17,2,2012,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044173       ,44,17,3,-,"Contribution of capital input excluding IPP and IPE intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044182       ,44,18,2,2012,"Contribution of labor composition to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044183       ,44,18,3,-,"Contribution of labor composition to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044192       ,44,19,2,2012,"Contribution of research and development (R&D) intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044193       ,44,19,3,-,"Contribution of research and development (R&D) intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044202       ,44,20,2,2012,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044203       ,44,20,3,-,"Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044512       ,44,51,2,2012,"Real sectoral output for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044513       ,44,51,3,-,"Real sectoral output for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044552       ,44,55,2,2012,"Energy input for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044553       ,44,55,3,-,"Energy input for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044562       ,44,56,2,2012,"Materials input for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044563       ,44,56,3,-,"Materials input for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044572       ,44,57,2,2012,"Services Input for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044573       ,44,57,3,-,"Services Input for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044611       ,44,61,1,-,"Sectoral output, billions of current dollars for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044621       ,44,62,1,-,"Capital costs, billions of current dollars for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044631       ,44,63,1,-,"Labor costs, billions of current dollars for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044641       ,44,64,1,-,"Energy costs, billions of current dollars for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044651       ,44,65,1,-,"Materials costs, billions of current dollars for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044661       ,44,66,1,-,"Services costs, billions of current dollars for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044671       ,44,67,1,-,"Capital share for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044681       ,44,68,1,-,"Labor share for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044691       ,44,69,1,-,"Energy share for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044701       ,44,70,1,-,"Materials share for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044711       ,44,71,1,-,"Services share for Retail trade (NAICS 44,45), Levels",,1987,A01,2020,A01
MPU0044742       ,44,74,2,2012,"Contribution of energy intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044743       ,44,74,3,-,"Contribution of energy intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044762       ,44,76,2,2012,"Contribution of materials intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044763       ,44,76,3,-,"Contribution of materials intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044772       ,44,77,2,2012,"Contribution of services intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044773       ,44,77,3,-,"Contribution of services intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0044782       ,44,78,2,2012,"Contribution of intermediate inputs intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000",,1987,A01,2020,A01
MPU0044783       ,44,78,3,-,"Contribution of intermediate inputs intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago",,1988,A01,2020,A01
MPU0048012       ,48,1,2,2012,"Total factor productivity for Transportation and warehousing (NAICS 48-49), Indexes = 100.000",4.0,1987,A01,2020,A01
MPU0048013       ,48,1,3,-,"Total factor productivity for Transportation and warehousing (NAICS 48-49), % Change Year Ago",4.0,1988,A01,2020,A01
MPU0048032       ,48,3,2,2012,"Combined inputs for Transportation and warehousing (NAICS 48-49), Indexes = 100.000",6.0,1987,A01,2020,A01
MPU0048033       ,48,3,3,-,"Combined inputs for Transportation and warehousing (NAICS 48-49), % Change Year Ago",6.0,1988,A01,2020,A01
MPU0048042       ,48,4,2,2012,"Capital input for Transportation and warehousing (NAICS 48-49), Indexes = 100.000",0.0,1987,A01,2020,A01
MPU0048043       ,48,4,3,-,"Capital input for Transportation and warehousing (NAICS 48-49), % Change Year Ago",0.0,1988,A01,2020,A01
MPU0048052       ,48,5,2,2012,"Labor input for Transportation and warehousing (NAICS 48-49), Indexes = 100.000",3.0,1987,A01,2020,A01
