Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2020-09-30","43670699","43670709","Miscellaneous Receipts","12531854902.78","116537527367.80","84636698454.90","9","11","11","110","D","RSG","2","1.7","2020","4","2020","3","09","30"
"2020-09-30","43670699","43670710","Total","373169346812.25","3419955005765.34","3462223423570.65","9","12","12","120","T","SL","2","1.8","2020","4","2020","3","09","30"
"2020-09-30","null","43670711","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670712","National Defense","66163200446.58","726151468010.10","687611585139.41","9","14","14","140","D","F","2","2.1","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670713","International Affairs","5474182090.28","67660337596.65","52738323916.30","9","15","15","150","D","F","2","2.2","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670714","General Science, Space, and Technology","3251188243.36","34058562158.16","32463548570.31","9","16","16","160","D","F","2","2.3","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670715","Energy","353332002.69","7167805888.48","5108741690.03","9","17","17","170","D","F","2","2.4","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670716","Natural Resources and Environment","2876406572.25","40690620067.97","35874379909.12","9","18","18","180","D","F","2","2.5","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670717","Agriculture","3447363794.18","49152682966.88","40157741444.93","9","19","19","190","D","F","2","2.6","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670718","Commerce and Housing Credit","-1377651156.26","571656751609.85","-26139159453.70","9","20","20","200","D","F","2","2.7","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670719","Transportation","15450742208.87","146156220373.84","96220213803.14","9","21","21","210","D","F","2","2.8","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670720","Community and Regional Development","29936127691.59","83619153717.85","29147825843.47","9","22","22","220","D","F","2","2.9","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670721","Education, Training, Employment, and Social Services","55074882812.19","236722686775.10","134907627486.35","9","23","23","230","D","F","2","2.10","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670722","Health","63900586045.47","748292683863.54","584769902664.96","9","24","24","240","D","F","2","2.11","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670723","Medicare","64743721903.87","776224012762.94","650997403730.82","9","25","25","250","D","F","2","2.12","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670724","Income Security","72092390990.88","1262558242934.46","515391631696.60","9","26","26","260","D","F","2","2.13","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670725","Social Security","92108316142.45","1095817057877.81","1044415951892.30","9","27","27","270","D","F","2","2.14","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670726","Veterans Benefits and Services","20725350419.30","218673996984.90","200077727238.15","9","28","28","280","D","F","2","2.15","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670727","Administration of Justice","7165705962.62","72102351855.48","65990474897.40","9","29","29","290","D","F","2","2.16","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670728","General Government","7737400917.31","176824813727.46","19465708723.77","9","30","30","300","D","F","2","2.17","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670729","Net Interest","-1258372855.15","344704683968.99","375604788169.83","9","31","31","320","D","F","2","2.18","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670731","Undistributed Offsetting Receipts","-10084969001.04","-106361878486.82","-98193404237.02","9","32","32","330","D","F","2","2.19","2020","4","2020","3","09","30"
"2020-09-30","43670711","43670732","Total","497779905231.44","6551872254653.64","4446611013126.17","9","33","33","340","T","SL","2","2.20","2020","4","2020","3","09","30"
"2020-08-31","null","43168935","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168936","Individual Income Taxes","89484899028.43","1447183891402.11","1534885641252.49","9","2","2","20","D","RSG","2","1.1","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168937","Corporation Income Taxes","2087528224.22","162184528742.81","169926562286.19","9","3","3","30","D","RSG","2","1.2","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168938","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2020","4","2020","3","08","31"
"2020-08-31","43168938","43168939","Employment and General Retirement","96438105053.16","1149050108202.54","1094348236249.61","9","5","5","50","D","RSG","3","1.3.1","2020","4","2020","3","08","31"
"2020-08-31","43168938","43168940","Unemployment Insurance","3523876202.08","41022974878.25","40736636937.85","9","6","6","60","D","RSG","3","1.3.2","2020","4","2020","3","08","31"
"2020-08-31","43168938","43168941","Other Retirement","413899521.06","4778304524.55","4372432120.08","9","7","7","70","D","RSG","3","1.3.3","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168942","Excise Taxes","7651902948.37","60584420845.67","86928808685.32","9","8","8","80","D","RSG","2","1.4","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168943","Estate and Gift Taxes","1436223837.75","15474922595.75","15470085937.00","9","9","9","90","D","RSG","2","1.5","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168944","Customs Duties","5896052805.30","62500835296.39","63950237005.61","9","10","10","100","D","RSG","2","1.6","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168945","Miscellaneous Receipts","16288789389.80","104005671323.61","77548812312.63","9","11","11","110","D","RSG","2","1.7","2020","4","2020","3","08","31"
"2020-08-31","43168935","43168946","Total","223221277010.17","3046785657811.68","3088167452786.78","9","12","12","120","T","SL","2","1.8","2020","4","2020","3","08","31"
"2020-08-31","null","43168947","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168948","National Defense","51752751232.00","660091680834.35","631831738236.05","9","14","14","140","D","F","2","2.1","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168949","International Affairs","5195754258.21","62186155506.37","47972153347.89","9","15","15","150","D","F","2","2.2","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168950","General Science, Space, and Technology","2785033935.50","30807373914.80","29315001594.34","9","16","16","160","D","F","2","2.3","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168951","Energy","946509680.92","6814473885.79","4673516573.13","9","17","17","170","D","F","2","2.4","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168952","Natural Resources and Environment","3436298398.94","37814486584.72","32605055701.47","9","18","18","180","D","F","2","2.5","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168953","Agriculture","4588063225.43","45705319172.70","34943934658.93","9","19","19","190","D","F","2","2.6","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168954","Commerce and Housing Credit","14141438932.50","573034402766.11","-23865320387.56","9","20","20","200","D","F","2","2.7","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168955","Transportation","12686832069.29","130705478164.97","85772185206.13","9","21","21","210","D","F","2","2.8","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168956","Community and Regional Development","6691812583.46","53683026026.26","26886093006.20","9","22","22","220","D","F","2","2.9","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168957","Education, Training, Employment, and Social Services","12163048637.26","181647803962.91","126518357140.10","9","23","23","230","D","F","2","2.10","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168958","Health","60664495063.12","684392097818.07","531528152720.84","9","24","24","240","D","F","2","2.11","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168959","Medicare","21379322622.91","711480290859.07","625229826918.26","9","25","25","250","D","F","2","2.12","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168960","Income Security","84806900847.83","1190465851943.58","490775658252.91","9","26","26","260","D","F","2","2.13","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168961","Social Security","92145891764.96","1003708741735.36","956118846606.85","9","27","27","270","D","F","2","2.14","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168962","Veterans Benefits and Services","9955043434.92","197948645424.19","190960911904.43","9","28","28","280","D","F","2","2.15","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168963","Administration of Justice","5707430306.28","64936645892.86","60036375333.92","9","29","29","290","D","F","2","2.16","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168964","General Government","4960818231.82","169066598433.37","16238336846.44","9","30","30","300","D","F","2","2.17","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168965","Net Interest","36547613535.44","345963056824.14","379123703788.08","9","31","31","320","D","F","2","2.18","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168967","Undistributed Offsetting Receipts","-7238766642.96","-96276909485.78","-91341389865.47","9","32","32","330","D","F","2","2.19","2020","4","2020","3","08","31"
"2020-08-31","43168947","43168968","Total","423316292117.83","6054175220263.84","4155323137582.94","9","33","33","340","T","SL","2","2.20","2020","4","2020","3","08","31"
"2020-07-31","null","42659227","Receipts","null","null","null","9","1","1","10","S","SL","1","1","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659228","Individual Income Taxes","373106163509.13","1357698992373.68","1428903664151.94","9","2","2","20","D","RSG","2","1.1","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659229","Corporation Income Taxes","67990824846.11","160097000518.59","171322540686.38","9","3","3","30","D","RSG","2","1.2","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659230","Social Insurance and Retirement Receipts:","null","null","null","9","4","4","40","S","RSG","2","1.3","2020","4","2020","3","07","31"
"2020-07-31","42659230","42659231","Employment and General Retirement","94360214305.05","1052612003149.38","1002557225655.31","9","5","5","50","D","RSG","3","1.3.1","2020","4","2020","3","07","31"
"2020-07-31","42659230","42659232","Unemployment Insurance","3740470906.75","37499098676.17","37107317473.88","9","6","6","60","D","RSG","3","1.3.2","2020","4","2020","3","07","31"
"2020-07-31","42659230","42659233","Other Retirement","435898254.19","4364405003.49","3970663440.77","9","7","7","70","D","RSG","3","1.3.3","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659234","Excise Taxes","6226009170.85","52932517897.30","79063064291.37","9","8","8","80","D","RSG","2","1.4","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659235","Estate and Gift Taxes","2871010479.62","14038698758.00","13592965324.90","9","9","9","90","D","RSG","2","1.5","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659236","Customs Duties","5012827681.79","56604782491.09","56944935469.18","9","10","10","100","D","RSG","2","1.6","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659237","Miscellaneous Receipts","9752243987.20","87716881933.81","66740098707.83","9","11","11","110","D","RSG","2","1.7","2020","4","2020","3","07","31"
"2020-07-31","42659227","42659238","Total","563495663140.69","2823564380801.51","2860202475201.56","9","12","12","120","T","SL","2","1.8","2020","4","2020","3","07","31"
"2020-07-31","null","42659239","Net Outlays","null","null","null","9","13","13","130","S","SL","1","2","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659240","National Defense","64861150032.09","608338929602.35","568244479214.09","9","14","14","140","D","F","2","2.1","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659241","International Affairs","4454641669.43","56990401248.16","43826503394.05","9","15","15","150","D","F","2","2.2","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659242","General Science, Space, and Technology","2958180940.86","28022339979.30","26237664972.27","9","16","16","160","D","F","2","2.3","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659243","Energy","640625236.68","5867964204.87","3698222916.69","9","17","17","170","D","F","2","2.4","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659244","Natural Resources and Environment","3509661907.50","34378188185.78","29406622943.89","9","18","18","180","D","F","2","2.5","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659245","Agriculture","3243730813.88","41117255947.27","31828225469.51","9","19","19","190","D","F","2","2.6","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659246","Commerce and Housing Credit","30917667747.03","558892963833.61","-24711887216.45","9","20","20","200","D","F","2","2.7","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659247","Transportation","16103634883.85","118018646095.68","75995449332.95","9","21","21","210","D","F","2","2.8","2020","4","2020","3","07","31"
"2020-07-31","42659239","42659248","Community and Regional Development","8589139630.33","46991213442.80","24666340752.04","9","22","22","220","D","F","2","2.9","2020","4","2020","3","07","31"
