index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWUR0240SETB01   ,CWUR0240SETB01   ,"Gasoline (all types) in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.147,104.954,86.366,120.293
CWUR0240SETE     ,CWUR0240SETE     ,"Motor vehicle insurance in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.336,100.403,92.772,104.488
CWUR0240SS47014  ,CWUR0240SS47014  ,"Gasoline, unleaded regular in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.161,104.833,86.005,120.458
CWUR0240SS47015  ,CWUR0240SS47015  ,"Gasoline, unleaded midgrade in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.898,107.45,91.06,123.232
CWUR0240SS47016  ,CWUR0240SS47016  ,"Gasoline, unleaded premium in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.395,105.618,89.496,117.334
CWURD200AA0      ,CWURD200AA0      ,"All items - old base in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1977.12=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,117.7,131.4,144.2,156.5,161.7,167.9,172.2,172.4,177.0,182.2,189.2,198.8,206.4,211.6,217.6,223.7,231.6,239.4,244.2,245.7,251.8,261.2,267.5,269.8,274.7,280.2,292.4,301.4,310.001,323.399,319.83,328.107,340.374,347.464,352.968,357.189,353.805,356.02,360.716,,,,
CWURD200SA0      ,CWURD200SA0      ,"All items in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,72.6,81.1,89.0,96.6,99.8,103.6,106.3,106.4,109.3,112.4,116.8,122.7,127.4,130.6,134.3,138.1,142.9,147.8,150.7,151.7,155.4,161.2,165.1,166.5,169.5,172.9,180.5,186.0,191.33,199.598,197.396,202.504,210.075,214.451,217.848,220.453,218.364,219.732,222.63,,,,
CWURD200SA0E     ,CWURD200SA0E     ,"Energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,69.5,87.9,97.4,98.2,101.2,100.7,101.8,87.2,88.2,88.2,91.3,97.7,96.8,95.9,94.4,96.1,98.1,104.8,105.6,96.0,98.8,117.0,120.8,111.5,126.5,140.4,164.4,180.8,191.195,213.599,169.269,188.509,220.878,221.639,220.731,215.828,176.385,165.574,176.79,,,,
CWURD200SA0L1E   ,CWURD200SA0L1E   ,"All items less food and energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1982-M02,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,99.6,104.1,107.4,109.6,112.0,115.6,119.7,125.0,131.4,136.3,141.3,145.9,151.9,156.4,159.6,162.1,166.1,169.8,173.4,176.4,177.5,178.1,183.0,187.0,190.935,195.454,199.188,202.856,205.917,210.45,214.749,218.061,221.083,224.929,226.776,,,,
CWURD200SA0L2    ,CWURD200SA0L2    ,"All items less shelter in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,74.6,83.0,90.8,95.9,100.1,104.1,106.8,106.4,109.7,113.3,118.0,124.4,128.8,131.7,135.0,138.1,142.2,146.4,149.0,149.3,152.9,158.9,162.6,162.9,166.0,170.1,178.9,184.3,189.601,198.555,193.787,199.441,208.975,213.225,216.195,218.182,213.044,212.809,214.99,,,,
CWURD200SA0L5    ,CWURD200SA0L5    ,"All items  less medical care in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,72.8,81.2,89.2,96.8,99.7,103.5,106.0,105.7,108.3,111.3,115.4,121.0,125.3,128.2,131.5,134.8,139.4,144.3,147.1,147.6,151.2,156.8,160.3,161.2,163.9,166.7,173.8,179.1,184.001,192.219,189.692,194.702,202.144,206.277,208.973,211.084,208.482,209.148,212.24,,,,
CWURD200SA0LE    ,CWURD200SA0LE    ,"All items less energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,73.0,80.3,88.0,96.4,99.6,104.0,106.7,108.9,112.1,115.7,120.2,126.1,131.5,135.4,139.8,143.9,149.2,153.8,157.0,159.6,163.4,167.2,171.1,174.4,175.8,177.6,182.7,186.7,191.252,197.372,201.622,204.627,208.632,213.478,217.518,221.291,224.544,227.681,229.426,,,,
CWURD200SAA      ,CWURD200SAA      ,"Apparel in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,84.0,90.2,96.8,97.8,100.5,101.7,105.2,103.6,107.2,114.5,117.1,122.3,129.4,134.4,136.3,134.9,137.8,138.7,141.8,138.4,144.1,142.6,142.4,138.6,133.6,127.4,131.5,125.1,125.092,126.793,126.619,123.926,124.971,129.659,128.972,127.675,119.884,120.322,123.084,,,,
CWURD200SAC      ,CWURD200SAC      ,"Commodities in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,76.8,84.7,91.5,96.8,99.8,103.5,104.7,103.0,107.1,110.8,115.7,121.8,124.8,127.1,129.7,131.3,134.5,138.3,140.3,139.5,143.3,148.8,150.3,148.6,149.8,152.8,161.3,165.3,169.774,178.141,172.058,178.366,189.224,192.803,193.266,194.339,185.684,182.338,184.518,,,,
CWURD200SACL1    ,CWURD200SACL1    ,"Commodities less food in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7,75.6,83.7,90.9,96.6,99.8,103.6,105.0,101.0,104.7,108.3,112.7,117.9,121.3,124.9,127.6,128.9,132.5,135.6,136.8,134.5,138.6,144.5,144.3,140.1,140.4,141.8,150.9,155.1,158.242,164.358,153.955,162.427,173.916,176.483,175.953,175.035,161.164,156.481,158.959,,,,
CWURD200SACL11   ,CWURD200SACL11   ,"Commodities less food and beverages in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,75.6,83.7,90.9,96.6,99.8,103.5,104.9,100.8,104.4,108.1,112.5,117.7,120.7,124.3,126.9,128.2,131.8,134.9,135.9,133.5,137.5,143.4,143.2,138.9,139.1,140.3,149.6,153.8,156.755,162.863,152.065,160.668,172.392,174.836,174.213,173.359,158.991,154.0,156.335,,,,
CWURD200SAD      ,CWURD200SAD      ,"Durables in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7,76.1,80.6,87.1,95.5,99.5,105.0,105.5,104.8,107.1,108.6,109.8,110.4,111.5,115.4,118.1,122.1,128.4,129.0,128.1,126.6,125.2,127.3,125.4,120.3,115.5,111.4,115.0,113.2,112.652,112.598,109.479,112.657,115.799,115.927,114.647,114.278,112.242,109.667,107.212,,,,
CWURD200SAE      ,CWURD200SAE      ,"Education and communication in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,100.3,101.9,104.2,107.7,108.3,109.0,109.5,112.7,115.091,118.467,121.246,123.772,127.526,129.579,131.257,132.406,133.118,132.462,128.646,,,,
CWURD200SAEC     ,CWURD200SAEC     ,"Education and communication commodities in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.27,96.393,91.602,87.881,89.357,86.205,81.484,82.465,,,,
CWURD200SAES     ,CWURD200SAES     ,"Education and communication services in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.902,105.903,108.622,110.864,111.74,112.745,112.737,108.963,,,,
CWURD200SAF      ,CWURD200SAF      ,"Food and beverages in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,79.6,86.8,92.8,97.1,99.6,103.4,104.5,107.1,111.9,115.7,121.5,129.2,132.1,132.2,134.8,137.0,139.5,144.5,148.0,150.6,153.8,158.5,163.5,167.4,170.8,177.9,184.4,188.0,195.32,209.014,216.264,216.147,224.395,230.792,233.715,239.127,243.327,243.458,245.151,,,,
CWURD200SAF1     ,CWURD200SAF1     ,"Food in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,79.8,87.1,93.1,97.2,99.6,103.2,104.3,106.8,111.9,115.8,121.8,129.5,131.7,131.5,133.9,136.0,138.5,143.6,147.0,149.6,152.8,157.4,162.4,166.3,169.6,176.7,183.4,187.1,194.287,208.421,215.45,215.154,223.743,230.128,233.012,238.954,243.316,243.094,244.372,,,,
CWURD200SAF11    ,CWURD200SAF11    ,"Food at home in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,83.3,89.4,94.8,98.3,99.4,102.3,102.0,104.4,110.2,114.1,120.8,129.6,131.0,129.1,131.3,132.8,135.2,140.9,144.0,146.0,148.6,152.3,156.8,158.9,160.7,168.0,172.7,174.6,183.392,198.773,201.11,200.723,211.454,217.341,218.555,223.062,223.881,219.831,218.917,,,,
CWURD200SAF116   ,CWURD200SAF116   ,"Alcoholic beverages in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,75.7,82.2,89.1,94.6,99.9,105.5,108.0,110.5,112.4,115.0,118.4,124.4,138.4,143.2,148.6,151.1,154.7,158.8,164.3,164.9,168.6,174.4,179.0,181.5,188.0,195.5,197.4,202.0,210.047,216.094,227.082,229.847,233.891,240.32,243.963,241.815,243.752,249.631,257.9,,,,
CWURD200SAG      ,CWURD200SAG      ,"Other goods and services in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,67.8,74.5,81.4,90.8,101.6,107.5,113.6,119.9,125.1,133.0,141.6,152.1,164.2,177.1,189.6,190.2,191.2,197.0,206.8,222.1,251.2,261.4,272.9,284.9,294.4,294.5,309.9,328.9,341.925,355.667,397.701,421.097,433.707,455.148,475.983,490.513,498.786,521.856,534.334,,,,
CWURD200SAGC     ,CWURD200SAGC     ,"Other goods in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,104.64,111.268,116.822,120.268,123.632,128.724,130.168,,,,
CWURD200SAGS     ,CWURD200SAGS     ,"Other personal services in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.383,106.549,108.949,113.083,116.924,115.83,121.565,127.638,,,,
CWURD200SAH      ,CWURD200SAH      ,"Housing in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,69.9,78.1,85.9,97.4,99.9,102.8,105.9,106.7,107.1,108.7,110.6,114.9,119.5,122.8,125.8,130.9,136.7,142.0,145.3,146.5,148.5,153.7,158.5,160.2,163.5,165.9,171.1,176.7,182.461,190.298,191.291,193.976,195.448,198.368,202.453,205.776,209.921,213.962,217.671,,,,
CWURD200SAH1     ,CWURD200SAH1     ,"Shelter in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,67.9,76.6,84.8,98.4,99.1,102.4,105.2,107.6,109.4,110.9,113.8,118.2,123.7,128.5,133.6,140.1,148.0,155.3,159.6,163.3,167.5,172.4,177.4,183.6,186.2,187.5,191.1,197.2,202.832,209.176,215.065,218.557,219.831,224.76,229.533,233.975,241.72,248.403,253.877,,,,
CWURD200SAH2     ,CWURD200SAH2     ,"Fuels and utilities in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,69.5,77.1,85.5,93.1,102.0,104.9,110.9,107.8,105.4,107.1,107.1,112.6,117.9,118.7,119.9,124.0,127.3,131.5,135.0,133.7,133.8,144.5,153.5,147.4,160.2,168.9,184.1,192.9,204.466,224.193,203.1,208.183,214.974,213.177,218.948,223.568,219.514,221.219,225.005,,,,
CWURD200SAH21    ,CWURD200SAH21    ,"Household energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,67.7,78.0,86.9,93.1,102.8,104.1,107.2,100.0,96.9,98.3,95.2,97.2,97.0,98.8,98.2,99.9,102.3,105.9,108.0,104.1,103.4,113.7,122.0,114.4,125.7,132.0,145.6,153.2,162.186,179.808,158.714,162.91,168.624,166.242,169.182,172.431,167.87,168.612,171.464,,,,
CWURD200SAH3     ,CWURD200SAH3     ,"Household furnishings and operations in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,78.8,85.1,91.2,97.2,100.6,102.2,103.8,105.1,105.6,107.6,109.3,111.8,112.9,115.9,116.1,119.2,122.8,124.1,124.8,121.7,118.9,119.2,118.8,115.6,113.2,113.3,114.6,115.3,116.932,120.459,124.192,122.703,120.779,121.307,121.917,120.608,120.005,117.719,116.118,,,,
CWURD200SAH31    ,CWURD200SAH31    ,"Household furnishings and supplies in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.898,97.26,97.677,98.118,96.95,96.348,94.318,92.727,,,,
CWURD200SAM      ,CWURD200SAM      ,"Medical care in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,70.0,77.9,84.5,92.6,100.8,106.6,111.9,120.1,127.0,133.7,142.6,153.9,164.9,174.9,185.4,197.4,207.1,212.1,217.4,226.2,236.0,243.7,257.0,272.5,283.7,300.7,319.0,330.1,344.125,350.78,359.543,365.695,374.254,384.451,407.71,423.394,435.591,453.984,452.679,,,,
CWURD200SAN      ,CWURD200SAN      ,"Nondurables in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,77.3,87.7,94.7,97.7,100.0,102.4,103.9,101.7,106.5,111.0,117.2,125.3,128.9,130.6,133.2,133.9,136.0,140.9,143.9,143.4,149.8,157.0,160.2,160.6,165.2,172.5,184.0,190.9,197.647,210.826,203.138,211.154,226.624,232.011,233.393,235.454,223.009,219.512,225.004,,,,
CWURD200SANL1    ,CWURD200SANL1    ,"Nondurables less food in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,74.8,88.2,96.4,98.1,100.3,101.6,103.5,96.7,101.0,105.9,112.4,120.7,125.6,128.9,131.6,131.1,132.8,137.5,140.2,137.1,146.2,155.5,157.1,154.2,159.7,167.3,182.3,192.0,198.376,210.73,192.817,206.759,227.329,231.996,232.178,231.122,204.518,198.221,207.194,,,,
CWURD200SANL11   ,CWURD200SANL11   ,"Nondurables less food and beverages in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,74.8,88.6,96.8,98.4,100.3,101.3,103.2,95.8,100.2,105.3,111.9,120.3,124.6,127.9,130.4,129.8,131.3,136.1,138.5,135.3,144.5,153.9,155.4,152.5,158.0,165.5,181.3,191.3,197.544,210.174,191.08,205.597,227.266,231.747,231.776,230.903,202.401,195.297,204.306,,,,
CWURD200SAR      ,CWURD200SAR      ,"Recreation in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.4,104.0,106.0,107.9,107.3,106.5,105.9,107.2,107.63,109.014,106.929,106.103,105.267,106.875,106.67,106.97,107.399,109.954,112.771,,,,
CWURD200SAS      ,CWURD200SAS      ,"Services in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,66.2,75.6,85.1,96.4,99.8,103.8,108.7,111.6,113.1,115.8,119.5,125.3,132.0,136.3,141.2,147.5,154.3,160.5,164.6,167.6,171.3,177.4,184.6,190.0,195.2,199.0,205.6,213.0,219.395,227.699,229.947,233.756,237.041,242.383,249.144,253.523,259.07,266.024,269.808,,,,
CWURD200SASL2RS  ,CWURD200SASL2RS  ,"Services less rent of shelter in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,105.6,107.0,110.3,114.4,120.7,127.5,131.1,135.6,141.1,146.5,151.3,154.9,157.3,160.5,166.9,175.1,179.7,186.8,192.7,201.2,208.8,215.377,224.791,223.499,227.578,232.178,237.39,245.467,249.212,252.321,258.815,260.7,,,,
CWURD200SASL5    ,CWURD200SASL5    ,"Services less medical care services in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7,65.8,75.3,85.2,96.8,99.7,103.6,108.4,110.5,111.5,113.7,117.0,122.2,128.4,132.2,136.6,142.3,148.6,154.8,158.7,161.2,164.4,170.1,176.7,181.1,185.6,188.4,193.9,200.8,206.295,214.043,215.818,219.365,222.248,227.08,232.44,236.161,241.198,246.815,251.079,,,,
CWURD200SAT      ,CWURD200SAT      ,"Transportation in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,70.5,81.9,92.2,96.5,99.2,104.4,106.4,100.9,104.8,106.5,112.9,118.4,121.0,122.4,125.4,128.7,134.5,139.6,139.1,134.6,136.6,146.5,147.0,142.7,146.4,150.0,163.2,171.7,174.843,183.366,162.569,176.775,197.51,202.203,202.476,199.074,178.007,170.755,175.548,,,,
CWURD200SAT1     ,CWURD200SAT1     ,"Private transportation in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,71.1,82.4,92.5,96.7,99.1,104.2,105.9,99.8,103.7,104.7,110.7,115.5,117.9,119.3,121.4,124.5,130.5,135.3,134.8,130.7,132.7,142.2,142.7,138.7,142.3,145.9,158.9,167.3,170.37,178.343,157.887,171.77,192.108,197.006,197.478,194.582,173.743,166.587,171.313,,,,
CWURD200SATCLTB  ,CWURD200SATCLTB  ,"Transportation commodities less motor fuel in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.187,107.156,108.332,108.119,108.73,107.228,105.542,102.928,,,,
CWURD200SEFV     ,CWURD200SEFV     ,"Food away from home in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,72.9,82.7,89.3,95.2,100.1,104.8,108.7,111.7,115.1,119.1,123.4,128.9,132.8,136.3,139.2,142.7,145.1,148.7,153.0,156.9,161.4,167.7,173.9,179.8,185.2,192.0,201.9,208.0,213.233,225.762,240.131,239.832,244.918,252.547,259.127,268.124,279.535,287.664,293.893,,,,
CWURD200SEHA     ,CWURD200SEHA     ,"Rent of primary residence in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,80.9,87.1,93.7,97.7,100.0,102.4,104.8,107.0,108.2,109.6,112.1,114.8,120.2,124.1,128.6,134.3,140.4,145.2,148.7,152.2,156.0,160.1,165.1,169.6,172.7,175.8,179.5,183.6,188.288,195.041,201.537,204.758,207.259,212.778,216.774,222.759,231.408,238.494,244.29,,,,
CWURD200SEHC     ,CWURD200SEHC     ,"Owners' equivalent rent of residences in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1984-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,104.3,106.3,107.8,110.9,115.5,121.0,126.1,131.2,137.9,146.5,154.5,158.6,162.1,165.9,170.5,175.3,182.5,184.6,186.7,189.8,196.2,199.98,204.861,210.751,214.154,215.647,220.178,225.282,228.856,235.216,241.095,247.04,,,,
